Stu ID,pos_x,pos_y,consume_level,have_class_afternoon,choice
3550,147,979,72,FALSE,B
3551,226,271,84,TRUE,A
3552,49,792,78,FALSE,B
3553,993,60,43,FALSE,C
3554,645,727,70,TRUE,C
3555,317,546,80,FALSE,B
3556,220,890,68,FALSE,B
3557,560,218,89,FALSE,A
3558,153,904,94,TRUE,B
3559,711,400,99,TRUE,C
3560,75,919,100,FALSE,A
3561,573,315,99,FALSE,A
3562,536,562,90,FALSE,A
3563,924,112,79,FALSE,B
3564,520,936,93,FALSE,A
3565,736,473,88,FALSE,B
3566,541,353,73,FALSE,B
3567,29,870,50,TRUE,B
3568,733,933,71,FALSE,C
3569,371,931,73,TRUE,B
3570,928,667,80,FALSE,B
3571,927,958,51,TRUE,C
3572,201,653,91,FALSE,B
3573,683,680,97,FALSE,A
3574,856,325,66,TRUE,C
3575,852,936,96,FALSE,A
3576,582,200,40,FALSE,C
3577,917,336,73,FALSE,B
3578,47,185,85,FALSE,B
3579,401,735,77,TRUE,B
3580,616,693,82,FALSE,B
3581,572,184,89,TRUE,A
3582,983,324,78,TRUE,C
3583,853,469,77,FALSE,B
3584,715,313,100,FALSE,A
3585,365,604,67,FALSE,B
3586,681,952,60,FALSE,C
3587,400,33,100,FALSE,A
3588,378,286,100,TRUE,A
3589,867,533,87,FALSE,C
3590,716,684,99,FALSE,A
3591,498,348,89,TRUE,C
3592,524,107,70,FALSE,B
3593,738,26,97,TRUE,C
3594,598,40,77,FALSE,B
3595,227,487,76,TRUE,B
3596,64,476,87,FALSE,B
3597,108,585,42,FALSE,C
3598,284,169,89,TRUE,A
3599,132,483,69,FALSE,B
3600,566,124,60,FALSE,C
3601,566,89,77,TRUE,C
3602,615,441,100,FALSE,A
3603,447,769,100,FALSE,A
3604,431,184,94,TRUE,A
3605,922,938,86,FALSE,B
3606,497,821,53,FALSE,C
3607,145,248,64,FALSE,C
3608,126,529,56,FALSE,C
3609,769,393,82,FALSE,B
3610,346,1,75,FALSE,B
3611,796,615,100,TRUE,C
3612,987,610,86,TRUE,C
3613,601,148,78,FALSE,A
3614,549,54,59,FALSE,C
3615,174,772,100,FALSE,A
3616,91,648,100,FALSE,A
3617,133,686,78,FALSE,B
3618,500,7,64,TRUE,C
3619,859,935,32,FALSE,C
3620,548,429,74,TRUE,C
3621,132,233,100,FALSE,A
3622,716,431,79,TRUE,C
3623,908,643,78,FALSE,B
3624,694,418,77,TRUE,C
3625,779,703,76,TRUE,C
3626,912,656,100,FALSE,A
3627,325,105,75,TRUE,A
3628,357,683,72,FALSE,B
3629,631,535,80,FALSE,C
3630,933,636,91,FALSE,A
3631,166,651,97,TRUE,B
3632,764,947,75,FALSE,B
3633,209,606,71,TRUE,B
3634,356,727,91,FALSE,B
3635,27,220,78,TRUE,A
3636,753,8,86,FALSE,A
3637,131,785,90,TRUE,B
3638,257,683,97,FALSE,A
3639,567,479,59,TRUE,C
3640,652,366,79,FALSE,B
3641,769,548,79,FALSE,B
3642,953,927,77,TRUE,C
3643,363,30,86,TRUE,A
3644,59,981,70,FALSE,B
3645,607,297,85,FALSE,B
3646,193,357,81,TRUE,A
3647,546,75,65,TRUE,A
3648,634,713,91,FALSE,B
3649,179,390,71,FALSE,B
3650,639,52,86,FALSE,A
3651,756,793,85,FALSE,B
3652,468,539,59,FALSE,B
3653,980,847,59,FALSE,C
3654,791,799,77,FALSE,B
3655,718,812,93,FALSE,B
3656,134,252,77,FALSE,B
3657,372,286,99,TRUE,A
3658,141,945,78,TRUE,B
3659,924,591,63,FALSE,C
3660,159,280,100,TRUE,A
3661,484,658,94,FALSE,A
3662,152,852,42,FALSE,C
3663,741,884,58,FALSE,C
3664,878,861,100,FALSE,A
3665,157,247,70,TRUE,A
3666,881,914,100,FALSE,A
3667,33,264,63,FALSE,C
3668,651,619,47,FALSE,C
3669,520,701,68,FALSE,B
3670,37,852,85,FALSE,B
3671,582,422,49,FALSE,C
3672,529,659,79,FALSE,B
3673,699,883,93,TRUE,C
3674,603,940,72,FALSE,B
3675,665,460,69,TRUE,C
3676,302,216,84,FALSE,A
3677,150,624,100,FALSE,A
3678,225,733,43,FALSE,C
3679,398,675,53,FALSE,C
3680,981,47,67,FALSE,C
3681,678,755,62,TRUE,C
3682,785,817,55,FALSE,C
3683,550,148,70,FALSE,B
3684,388,807,56,FALSE,B
3685,642,166,21,FALSE,C
3686,250,206,80,FALSE,B
3687,153,592,95,TRUE,B
3688,127,322,43,TRUE,B
3689,296,682,92,FALSE,B
3690,211,887,83,FALSE,B
3691,917,537,69,FALSE,C
3692,179,953,78,FALSE,B
3693,615,518,78,FALSE,B
3694,98,105,70,TRUE,A
3695,545,362,92,FALSE,A
3696,460,489,65,FALSE,C
3697,490,520,100,FALSE,A
3698,253,52,74,FALSE,B
3699,862,689,96,FALSE,A
3700,739,805,81,FALSE,B
3701,835,747,29,TRUE,C
3702,245,617,83,FALSE,B
3703,952,415,100,FALSE,A
3704,492,796,95,FALSE,B
3705,873,2,69,TRUE,C
3706,291,249,54,FALSE,C
3707,116,342,100,TRUE,A
3708,978,317,66,FALSE,C
3709,822,364,68,TRUE,C
3710,937,967,32,FALSE,C
3711,956,960,93,FALSE,A
3712,691,750,72,FALSE,B
3713,227,795,80,TRUE,B
3714,432,396,78,FALSE,B
3715,222,466,94,FALSE,A
3716,629,684,100,TRUE,C
3717,984,512,64,FALSE,C
3718,365,240,74,FALSE,B
3719,327,706,64,FALSE,C
3720,779,528,72,FALSE,C
3721,854,705,84,FALSE,C
3722,684,246,97,FALSE,A
3723,333,182,89,FALSE,A
3724,588,783,71,FALSE,B
3725,408,694,97,FALSE,B
3726,170,275,74,TRUE,B
3727,826,447,0,FALSE,C
3728,630,0,58,TRUE,C
3729,98,874,62,FALSE,B
3730,165,546,56,FALSE,C
3731,869,229,100,TRUE,C
3732,168,913,95,FALSE,B
3733,273,830,100,FALSE,A
3734,61,331,44,TRUE,A
3735,744,182,100,FALSE,A
3736,709,980,100,TRUE,C
3737,820,256,96,TRUE,C
3738,784,922,91,FALSE,B
3739,685,369,63,FALSE,C
3740,771,747,68,FALSE,C
3741,775,983,100,FALSE,A
3742,282,890,64,FALSE,B
3743,120,493,68,FALSE,B
3744,956,609,62,TRUE,C
3745,713,213,68,TRUE,C
3746,693,812,99,FALSE,A
3747,355,879,100,FALSE,A
3748,201,97,79,FALSE,B
3749,478,562,68,FALSE,C
3750,661,617,76,FALSE,B
3751,443,24,85,FALSE,A
3752,233,68,100,FALSE,A
3753,959,750,100,FALSE,A
3754,441,840,75,FALSE,B
3755,813,849,100,FALSE,A
3756,535,478,70,FALSE,B
3757,839,692,62,TRUE,C
3758,158,517,100,FALSE,A
3759,66,284,82,TRUE,A
3760,768,53,60,FALSE,C
3761,441,436,88,FALSE,A
3762,921,745,86,FALSE,B
3763,287,53,52,FALSE,C
3764,99,405,75,FALSE,B
3765,409,975,64,FALSE,B
3766,497,620,54,FALSE,C
3767,188,19,68,FALSE,C
3768,41,915,73,FALSE,B
3769,708,508,94,FALSE,A
3770,347,86,80,FALSE,B
3771,874,389,74,FALSE,C
3772,395,808,90,FALSE,B
3773,280,755,100,FALSE,A
3774,7,530,81,FALSE,B
3775,530,810,81,FALSE,B
3776,251,558,90,FALSE,A
3777,546,33,94,FALSE,A
3778,817,694,100,TRUE,C
3779,717,195,64,FALSE,C
3780,379,348,56,TRUE,C
3781,954,680,75,FALSE,B
3782,443,228,91,FALSE,A
3783,120,888,55,TRUE,B
3784,738,280,62,FALSE,C
3785,632,26,68,TRUE,C
3786,122,405,34,FALSE,C
3787,173,924,63,FALSE,B
3788,352,606,70,FALSE,B
3789,949,939,85,FALSE,B
3790,294,435,59,FALSE,C
3791,783,201,70,TRUE,C
3792,992,757,91,FALSE,B
3793,609,841,80,FALSE,B
3794,494,350,82,FALSE,A
3795,101,847,97,FALSE,B
3796,319,967,66,TRUE,B
3797,562,755,92,FALSE,B
3798,633,514,94,FALSE,A
3799,460,925,100,FALSE,A
3800,546,590,70,TRUE,C
3801,737,134,92,FALSE,A
3802,310,160,46,TRUE,A
3803,232,329,100,FALSE,A
3804,860,665,69,FALSE,C
3805,260,104,73,FALSE,A
3806,715,558,86,TRUE,C
3807,415,192,64,TRUE,A
3808,910,639,71,TRUE,C
3809,448,703,100,FALSE,A
3810,486,635,75,FALSE,B
3811,488,105,81,TRUE,C
3812,617,998,78,FALSE,C
3813,319,176,43,FALSE,C
3814,193,562,56,FALSE,C
3815,58,332,100,FALSE,A
3816,694,336,72,TRUE,C
3817,963,668,64,TRUE,C
3818,441,701,77,FALSE,C
3819,9,876,86,FALSE,B
3820,476,950,69,FALSE,B
3821,36,499,54,FALSE,B
3822,171,789,56,FALSE,B
3823,905,599,87,FALSE,C
3824,232,507,71,FALSE,B
3825,652,262,87,TRUE,C
3826,678,422,100,FALSE,A
3827,695,736,95,FALSE,A
3828,538,422,68,FALSE,B
3829,616,296,89,TRUE,C
3830,847,873,70,FALSE,C
3831,161,219,100,FALSE,A
3832,356,978,92,FALSE,B
3833,774,28,91,TRUE,C
3834,666,232,76,FALSE,C
3835,426,431,74,FALSE,B
3836,42,40,83,FALSE,A
3837,637,543,70,FALSE,C
3838,658,249,81,FALSE,A
3839,1,764,56,TRUE,B
3840,817,611,75,FALSE,C
3841,319,629,100,FALSE,A
3842,885,193,86,TRUE,C
3843,192,932,76,FALSE,B
3844,203,964,83,FALSE,B
3845,204,178,100,TRUE,A
3846,884,360,61,FALSE,C
3847,103,998,76,TRUE,B
3848,622,406,73,FALSE,B
3849,400,707,75,TRUE,B
3850,480,334,41,TRUE,C
3851,335,187,67,FALSE,B
3852,891,876,100,FALSE,A
3853,55,672,55,FALSE,B
3854,230,135,78,TRUE,A
3855,476,102,96,FALSE,A
3856,692,85,62,TRUE,C
3857,658,42,69,TRUE,C
3858,639,152,100,FALSE,A
3859,161,413,94,FALSE,A
3860,786,292,95,TRUE,C
3861,14,105,71,TRUE,A
3862,40,730,93,FALSE,B
3863,260,975,83,FALSE,B
3864,826,273,54,FALSE,C
3865,242,394,100,FALSE,A
3866,478,140,100,TRUE,A
3867,772,216,96,FALSE,A
3868,927,101,84,FALSE,A
3869,778,242,50,TRUE,C
3870,645,534,88,TRUE,C
3871,627,552,96,TRUE,C
3872,346,297,62,FALSE,B
3873,423,550,77,FALSE,B
3874,413,305,90,TRUE,A
3875,501,634,73,FALSE,B
3876,159,505,80,FALSE,B
3877,122,743,67,TRUE,B
3878,385,647,59,FALSE,C
3879,298,393,44,FALSE,C
3880,794,764,90,TRUE,C
3881,70,317,100,TRUE,A
3882,911,926,89,TRUE,C
3883,961,901,64,TRUE,C
3884,909,782,75,FALSE,B
3885,748,337,87,FALSE,B
3886,464,786,100,TRUE,B
3887,169,497,100,TRUE,B
3888,559,406,99,TRUE,C
3889,364,157,27,FALSE,C
3890,562,205,38,FALSE,C
3891,219,453,48,FALSE,C
3892,678,243,66,TRUE,C
3893,55,275,79,FALSE,A
3894,519,54,87,TRUE,A
3895,177,813,80,TRUE,B
3896,242,734,96,TRUE,B
3897,997,352,96,TRUE,C
3898,870,724,92,TRUE,C
3899,451,429,100,FALSE,A
3900,724,173,42,FALSE,C
3901,899,177,84,TRUE,C
3902,381,325,76,FALSE,A
3903,202,94,85,FALSE,A
3904,212,526,75,FALSE,B
3905,113,960,98,FALSE,A
3906,900,298,68,FALSE,C
3907,285,351,100,FALSE,A
3908,839,601,56,TRUE,C
3909,784,515,73,FALSE,B
3910,46,984,95,FALSE,B
3911,372,998,89,FALSE,B
3912,960,930,69,TRUE,C
3913,555,615,79,FALSE,B
3914,253,180,79,FALSE,B
3915,419,699,75,FALSE,B
3916,54,839,58,FALSE,B
3917,21,148,83,FALSE,A
3918,925,470,91,TRUE,C
3919,16,287,72,FALSE,B
3920,54,32,80,FALSE,A
3921,995,818,95,FALSE,A
3922,899,733,73,TRUE,C
3923,909,954,77,FALSE,B
3924,103,421,100,TRUE,B
3925,534,607,97,FALSE,A
3926,464,343,100,TRUE,A
3927,96,692,87,FALSE,B
3928,236,778,24,FALSE,B
3929,977,415,40,FALSE,C
3930,880,28,76,TRUE,C
3931,310,836,100,TRUE,B
3932,304,240,75,FALSE,B
3933,529,322,68,FALSE,C
3934,383,658,90,FALSE,B
3935,427,23,86,FALSE,A
3936,950,7,100,FALSE,A
3937,543,565,98,FALSE,A
3938,84,524,42,FALSE,C
3939,724,243,39,FALSE,C
3940,807,701,86,FALSE,C
3941,593,109,100,FALSE,A
3942,689,8,62,TRUE,C
3943,689,322,91,FALSE,A
3944,532,492,90,FALSE,A
3945,763,520,91,FALSE,A
3946,100,324,87,FALSE,B
3947,985,326,91,FALSE,A
3948,721,368,92,TRUE,C
3949,227,169,31,FALSE,C
3950,312,905,100,TRUE,B
3951,611,491,22,FALSE,C
3952,683,851,86,TRUE,C
3953,508,557,68,FALSE,B
3954,320,647,85,FALSE,A
3955,198,764,86,FALSE,B
3956,519,199,87,FALSE,A
3957,900,909,79,TRUE,C
3958,343,29,62,TRUE,A
3959,726,402,63,FALSE,C
3960,468,990,72,TRUE,B
3961,989,308,80,TRUE,C
3962,14,414,77,FALSE,B
3963,620,734,72,TRUE,C
3964,115,383,51,TRUE,B
3965,795,880,66,FALSE,C
3966,156,571,90,FALSE,B
3967,971,180,98,FALSE,A
3968,147,670,86,FALSE,B
3969,243,802,86,FALSE,B
3970,174,596,88,FALSE,B
3971,897,781,45,FALSE,C
3972,24,436,85,TRUE,B
3973,305,201,77,FALSE,B
3974,598,227,82,FALSE,B
3975,138,159,100,FALSE,A
3976,525,642,59,FALSE,C
3977,109,546,92,FALSE,A
3978,650,641,58,FALSE,C
3979,460,565,89,FALSE,B
3980,898,482,69,FALSE,B
3981,420,453,74,FALSE,B
3982,307,506,100,FALSE,A
3983,689,303,76,FALSE,B
3984,556,27,76,FALSE,B
3985,493,490,51,FALSE,C
3986,562,700,55,FALSE,C
3987,858,782,72,FALSE,B
3988,891,512,88,FALSE,C
3989,749,487,98,FALSE,C
3990,569,22,68,FALSE,B
3991,378,816,98,FALSE,A
3992,347,593,77,FALSE,B
3993,712,369,64,FALSE,C
3994,301,731,85,TRUE,B
3995,768,453,89,FALSE,C
3996,974,580,29,FALSE,C
3997,533,646,100,FALSE,A
3998,552,243,65,FALSE,C
3999,487,153,85,FALSE,A
4000,419,750,100,FALSE,A
4001,307,581,100,FALSE,A
4002,466,292,69,TRUE,C
4003,450,823,77,TRUE,B
4004,597,956,75,TRUE,C
4005,416,645,58,FALSE,C
4006,941,877,70,FALSE,C
4007,485,220,71,FALSE,B
4008,617,34,68,FALSE,C
4009,542,430,41,FALSE,C
4010,579,625,40,TRUE,C
4011,373,740,100,FALSE,A
4012,128,61,74,FALSE,B
4013,52,287,69,FALSE,B
4014,409,495,100,FALSE,A
4015,702,905,82,FALSE,B
4016,639,826,56,FALSE,C
4017,908,315,77,FALSE,C
4018,264,497,58,TRUE,B
4019,723,778,83,FALSE,B
4020,490,782,76,FALSE,B
4021,504,855,66,FALSE,B
4022,430,548,54,FALSE,C
4023,994,482,92,TRUE,C
4024,934,685,83,FALSE,B
4025,677,4,97,FALSE,A
4026,908,168,100,TRUE,C
4027,719,868,75,TRUE,C
4028,501,149,63,FALSE,C
4029,471,904,68,FALSE,B
4030,195,491,100,FALSE,A
4031,524,214,80,FALSE,B
4032,525,992,100,FALSE,A
4033,70,680,93,FALSE,B
4034,145,929,100,TRUE,B
4035,441,473,79,TRUE,C
4036,328,685,95,FALSE,B
4037,69,506,72,TRUE,B
4038,544,800,88,TRUE,B
4039,876,738,81,FALSE,C
4040,994,350,51,TRUE,C
4041,550,171,97,FALSE,A
4042,153,85,70,TRUE,A
4043,615,203,80,TRUE,C
4044,307,652,48,TRUE,C
4045,417,849,50,FALSE,C
4046,834,705,97,FALSE,A
4047,255,742,74,FALSE,B
4048,698,568,71,FALSE,C
4049,733,470,64,TRUE,C
4050,694,805,49,FALSE,C
4051,463,576,100,FALSE,A
4052,356,99,60,FALSE,C
4053,295,502,66,FALSE,C
4054,281,208,100,FALSE,A
4055,530,233,81,TRUE,C
4056,619,717,100,FALSE,A
4057,689,617,75,FALSE,B
4058,481,498,71,FALSE,B
4059,453,213,98,FALSE,A
4060,894,204,95,FALSE,A
4061,11,180,52,FALSE,C
4062,299,177,44,FALSE,C
4063,333,310,69,FALSE,B
4064,607,329,75,FALSE,B
4065,162,779,63,TRUE,B
4066,273,981,99,TRUE,B
4067,243,634,99,FALSE,A
4068,525,875,91,FALSE,B
4069,668,453,80,TRUE,C
4070,107,434,72,FALSE,B
4071,542,50,53,TRUE,C
4072,5,165,65,FALSE,B
4073,554,882,80,FALSE,B
4074,90,595,44,TRUE,B
4075,538,720,50,TRUE,C
4076,651,492,80,FALSE,C
4077,874,967,52,TRUE,C
4078,57,629,70,TRUE,B
4079,873,750,66,TRUE,C
4080,389,295,87,FALSE,A
4081,420,76,98,FALSE,A
4082,133,637,99,TRUE,B
4083,753,594,100,FALSE,A
4084,822,976,88,FALSE,B
4085,362,299,69,FALSE,B
4086,383,751,79,FALSE,B
4087,540,112,84,TRUE,A
4088,609,841,90,FALSE,A
4089,678,730,53,FALSE,C
4090,329,9,100,FALSE,A
4091,435,666,73,TRUE,B
4092,693,309,100,TRUE,C
4093,769,592,43,TRUE,C
4094,99,552,85,TRUE,B
4095,792,819,73,FALSE,B
4096,924,738,32,FALSE,C
4097,255,76,53,FALSE,C
4098,893,942,70,FALSE,B
4099,173,887,77,FALSE,B
4100,529,960,100,FALSE,A
4101,397,694,62,TRUE,C
4102,337,760,69,FALSE,B
4103,690,293,69,TRUE,C
4104,327,247,94,FALSE,A
4105,447,627,88,FALSE,B
4106,683,735,100,TRUE,C
4107,748,212,100,FALSE,A
4108,721,427,49,FALSE,C
4109,828,65,95,FALSE,A
4110,186,871,100,TRUE,B
4111,560,982,91,TRUE,C
4112,254,799,100,FALSE,A
4113,709,738,91,TRUE,C
4114,20,575,74,TRUE,B
4115,915,219,79,FALSE,B
4116,766,346,86,FALSE,B
4117,708,633,56,TRUE,C
4118,848,642,100,FALSE,A
4119,621,156,85,TRUE,A
4120,363,193,79,TRUE,C
4121,761,310,57,FALSE,C
4122,875,624,76,FALSE,B
4123,590,50,78,TRUE,C
4124,68,446,71,FALSE,B
4125,942,101,62,TRUE,C
4126,765,361,82,TRUE,C
4127,65,914,79,FALSE,B
4128,732,401,85,FALSE,C
4129,605,238,100,FALSE,A
4130,548,910,64,FALSE,C
4131,508,196,79,FALSE,B
4132,291,960,84,FALSE,B
4133,842,994,92,FALSE,B
4134,477,194,61,FALSE,C
4135,635,394,95,FALSE,B
4136,146,115,66,FALSE,B
4137,961,910,79,TRUE,C
4138,635,139,89,FALSE,A
4139,859,847,74,FALSE,B
4140,36,788,65,TRUE,B
4141,599,893,84,TRUE,B
4142,931,998,93,TRUE,C
4143,183,897,61,TRUE,B
4144,210,847,75,FALSE,B
4145,378,31,68,FALSE,C
4146,864,426,100,FALSE,A
4147,59,858,53,TRUE,B
4148,78,346,66,TRUE,A
4149,545,721,57,TRUE,C
4150,105,939,64,FALSE,B
4151,886,615,69,FALSE,C
4152,672,494,78,FALSE,B
4153,94,589,81,FALSE,B
4154,261,113,65,FALSE,B
4155,258,159,48,FALSE,C
4156,215,376,99,FALSE,A
4157,280,674,63,FALSE,C
4158,10,940,66,TRUE,B
4159,967,594,93,FALSE,C
4160,351,648,83,TRUE,B
4161,329,576,100,FALSE,A
4162,774,935,90,FALSE,B
4163,556,860,90,FALSE,B
4164,720,781,85,FALSE,B
4165,936,709,38,FALSE,C
4166,369,178,100,FALSE,A
4167,289,205,73,TRUE,A
4168,990,387,61,FALSE,C
4169,418,160,78,TRUE,A
4170,327,731,76,TRUE,B
4171,812,76,70,TRUE,C
4172,419,589,63,TRUE,C
4173,875,478,76,FALSE,B
4174,203,488,84,FALSE,A
4175,242,467,71,FALSE,B
4176,392,158,56,FALSE,C
4177,932,6,63,FALSE,C
4178,854,133,85,FALSE,B
4179,350,174,87,FALSE,B
4180,446,836,58,FALSE,C
4181,743,883,95,FALSE,A
4182,771,676,87,TRUE,C
4183,9,759,100,FALSE,A
4184,168,392,100,FALSE,A
4185,518,504,55,TRUE,C
4186,883,457,78,FALSE,B
4187,854,127,80,FALSE,B
4188,195,609,83,TRUE,B
4189,30,616,80,TRUE,B
4190,569,583,47,TRUE,C
4191,554,507,100,FALSE,A
4192,390,600,60,FALSE,C
4193,154,133,100,FALSE,A
4194,679,897,52,FALSE,C
4195,997,659,44,FALSE,C
4196,980,937,31,TRUE,C
4197,787,616,100,FALSE,B
4198,223,178,81,FALSE,B
4199,942,51,85,TRUE,C
4200,214,39,100,FALSE,A
4201,802,792,100,FALSE,A
4202,377,194,65,FALSE,B
4203,750,399,90,TRUE,C
4204,419,858,84,FALSE,B
4205,569,397,96,FALSE,A
4206,467,705,59,FALSE,B
4207,141,988,100,FALSE,A
4208,686,486,74,FALSE,B
4209,907,14,100,FALSE,A
4210,326,934,70,TRUE,B
4211,83,266,96,FALSE,A
4212,240,427,100,FALSE,A
4213,145,106,100,TRUE,A
4214,955,705,88,FALSE,B
4215,347,460,72,TRUE,B
4216,865,217,85,FALSE,A
4217,674,746,56,FALSE,C
4218,238,158,75,FALSE,B
4219,737,32,100,TRUE,C
4220,714,817,91,FALSE,B
4221,500,171,66,TRUE,A
4222,782,848,55,TRUE,C
4223,469,3,84,FALSE,A
4224,171,746,100,FALSE,A
4225,545,5,86,FALSE,B
4226,780,553,85,TRUE,C
4227,993,965,62,TRUE,C
4228,327,634,56,TRUE,B
4229,488,746,92,FALSE,A
4230,532,329,100,TRUE,A
4231,385,925,41,TRUE,B
4232,977,234,81,FALSE,C
4233,564,773,100,FALSE,A
4234,128,782,96,FALSE,A
4235,683,840,43,TRUE,C
4236,94,273,71,FALSE,B
4237,107,781,100,TRUE,B
4238,407,611,61,FALSE,C
4239,696,83,93,FALSE,A
4240,210,938,100,TRUE,B
4241,794,566,100,FALSE,A
4242,631,805,77,FALSE,C
4243,538,737,80,FALSE,B
4244,139,963,84,FALSE,B
4245,845,138,82,FALSE,A
4246,5,151,78,TRUE,A
4247,420,502,69,TRUE,C
4248,288,530,100,FALSE,A
4249,539,221,100,FALSE,A
4250,633,861,70,FALSE,B
4251,988,20,63,FALSE,C
4252,867,352,85,FALSE,B
4253,564,850,62,FALSE,C
4254,473,196,100,TRUE,A
4255,774,634,50,FALSE,C
4256,343,562,83,TRUE,B
4257,394,815,57,FALSE,C
4258,233,829,69,FALSE,B
4259,623,723,92,FALSE,B
4260,51,317,67,FALSE,B
4261,869,400,100,FALSE,A
4262,662,620,63,TRUE,C
4263,254,412,74,FALSE,B
4264,689,313,65,TRUE,C
4265,476,160,80,FALSE,B
4266,546,262,100,FALSE,A
4267,141,164,92,FALSE,A
4268,219,265,77,FALSE,B
4269,526,556,100,TRUE,C
4270,794,470,89,FALSE,C
4271,601,968,86,FALSE,B
4272,889,700,98,FALSE,A
4273,86,591,93,TRUE,B
4274,828,536,96,TRUE,C
4275,910,320,56,FALSE,C
4276,322,33,60,FALSE,C
4277,196,479,100,FALSE,A
4278,898,867,61,FALSE,C
4279,967,895,100,FALSE,A
4280,358,716,69,FALSE,B
4281,87,19,87,FALSE,A
4282,146,0,68,TRUE,A
4283,847,837,58,TRUE,C
4284,60,938,77,FALSE,B
4285,740,236,76,TRUE,C
4286,689,39,82,TRUE,C
4287,861,935,95,FALSE,C
4288,998,14,99,FALSE,A
4289,557,229,66,FALSE,B
4290,238,475,71,FALSE,B
4291,47,85,92,FALSE,A
4292,259,718,95,FALSE,A
4293,836,991,75,TRUE,C
4294,857,665,78,FALSE,B
4295,885,810,75,TRUE,C
4296,849,963,51,TRUE,C
4297,335,440,47,FALSE,C
4298,636,889,61,FALSE,C
4299,456,983,64,TRUE,B
4300,28,425,100,FALSE,A
4301,346,396,92,TRUE,B
4302,135,665,83,FALSE,B
4303,582,452,37,TRUE,C
4304,309,693,42,TRUE,B
4305,965,63,67,FALSE,C
4306,316,489,91,TRUE,B
4307,512,45,76,FALSE,C
4308,213,189,66,FALSE,B
4309,881,538,83,FALSE,B
4310,874,763,76,FALSE,B
4311,326,382,100,TRUE,A
4312,179,751,76,FALSE,B
4313,375,490,69,TRUE,A
4314,995,552,91,TRUE,C
4315,888,882,68,FALSE,C
4316,748,451,91,FALSE,A
4317,997,333,100,FALSE,A
4318,169,647,57,FALSE,B
4319,449,549,88,FALSE,B
4320,531,952,100,FALSE,A
4321,975,592,85,FALSE,C
4322,426,677,75,FALSE,B
4323,205,440,79,TRUE,A
4324,771,415,100,FALSE,A
4325,769,743,100,FALSE,A
4326,336,130,69,TRUE,A
4327,447,578,100,FALSE,A
4328,98,323,82,FALSE,B
4329,650,283,83,FALSE,B
4330,616,121,69,FALSE,C
4331,13,894,71,TRUE,B
4332,842,579,83,FALSE,B
4333,94,955,67,FALSE,B
4334,596,529,82,FALSE,B
4335,517,774,95,FALSE,A
4336,511,9,62,TRUE,A
4337,990,151,100,FALSE,A
4338,876,613,97,FALSE,A
4339,479,559,86,FALSE,B
4340,891,908,76,FALSE,C
4341,45,3,63,FALSE,A
4342,784,866,62,FALSE,B
4343,927,536,86,TRUE,C
4344,457,284,64,FALSE,C
4345,48,498,91,FALSE,B
4346,418,695,62,FALSE,B
4347,911,223,49,TRUE,C
4348,793,542,49,TRUE,C
4349,485,910,96,FALSE,A
4350,449,194,93,FALSE,A
4351,318,12,81,TRUE,A
4352,851,63,79,FALSE,C
4353,447,2,99,FALSE,A
4354,177,388,58,FALSE,C
4355,232,491,80,FALSE,B
4356,940,492,95,TRUE,C
4357,851,757,55,FALSE,C
4358,313,462,47,FALSE,C
4359,119,878,66,TRUE,B
4360,141,990,80,TRUE,B
4361,281,344,84,FALSE,A
4362,974,254,45,FALSE,C
4363,694,676,93,FALSE,B
4364,660,957,73,FALSE,B
4365,983,401,100,FALSE,A
4366,472,324,100,FALSE,A
4367,345,490,66,TRUE,C
4368,497,784,88,TRUE,C
4369,473,208,88,FALSE,A
4370,976,394,52,FALSE,C
4371,982,979,100,FALSE,A
4372,416,618,84,FALSE,B
4373,243,481,82,FALSE,B
4374,381,331,65,TRUE,C
4375,186,708,80,FALSE,B
4376,819,217,55,FALSE,C
4377,278,597,85,FALSE,B
4378,522,698,96,TRUE,C
4379,598,109,77,FALSE,C
4380,733,902,70,FALSE,C
4381,256,453,59,TRUE,B
4382,938,673,29,FALSE,C
4383,169,552,100,TRUE,B
4384,256,247,82,FALSE,B
4385,487,582,58,TRUE,C
4386,607,324,55,FALSE,C
4387,862,266,90,FALSE,B
4388,41,181,49,FALSE,C
4389,710,381,82,FALSE,B
4390,324,804,86,FALSE,B
4391,817,763,100,FALSE,A
4392,640,373,100,FALSE,A
4393,902,576,100,FALSE,A
4394,326,430,72,FALSE,B
4395,768,373,97,FALSE,A
4396,564,726,52,TRUE,C
4397,360,976,100,TRUE,B
4398,368,793,69,FALSE,B
4399,278,220,100,FALSE,A
4400,508,563,100,FALSE,A
4401,440,208,73,FALSE,B
4402,470,991,61,FALSE,C
4403,268,19,70,TRUE,A
4404,186,345,80,FALSE,B
4405,161,924,74,FALSE,B
4406,847,646,56,FALSE,C
4407,683,401,71,FALSE,C
4408,445,985,38,FALSE,C
4409,106,47,98,FALSE,A
4410,355,139,91,FALSE,A
4411,700,529,87,FALSE,B
4412,829,821,100,TRUE,C
4413,730,271,95,TRUE,C
4414,546,42,90,FALSE,A
4415,171,73,74,TRUE,A
4416,409,871,71,TRUE,B
4417,372,72,100,TRUE,A
4418,245,293,68,FALSE,B
4419,369,63,58,FALSE,C
4420,111,565,78,TRUE,B
4421,386,761,40,FALSE,C
